locus_tag	ftype	length_bp	gene	EC_number	COG	product
BBBLGCKP_05669	CDS	1272	bkdB	2.3.1.168	COG0508	Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex
BBBLGCKP_05670	CDS	1053	bkdA2	1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
BBBLGCKP_05671	CDS	1233	bkdA1	1.2.4.4	COG1071	2-oxoisovalerate dehydrogenase subunit alpha
BBBLGCKP_05672	CDS	129				hypothetical protein
BBBLGCKP_05673	CDS	462	lrp_4		COG1522	Leucine-responsive regulatory protein
BBBLGCKP_05674	CDS	294				hypothetical protein
BBBLGCKP_05675	CDS	1002				hypothetical protein
BBBLGCKP_05676	CDS	1734	kstD	1.3.99.4		3-oxosteroid 1-dehydrogenase
BBBLGCKP_05677	CDS	1047				hypothetical protein
BBBLGCKP_05678	CDS	1410	murJ_3			lipid II flippase MurJ
BBBLGCKP_05679	CDS	1437				hypothetical protein
BBBLGCKP_05680	CDS	1104				hypothetical protein
BBBLGCKP_05681	CDS	1209				hypothetical protein
BBBLGCKP_05682	CDS	1329				hypothetical protein
BBBLGCKP_05683	CDS	1188	mshA_7	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
BBBLGCKP_05684	CDS	1989				hypothetical protein
BBBLGCKP_05685	CDS	795				hypothetical protein
BBBLGCKP_05686	CDS	912				hypothetical protein
BBBLGCKP_05687	CDS	1467	algA_3		COG0662	Alginate biosynthesis protein AlgA
BBBLGCKP_05688	CDS	1437				hypothetical protein
BBBLGCKP_05689	CDS	597				hypothetical protein
BBBLGCKP_05690	CDS	720	yiiM_2		COG2258	Protein YiiM
BBBLGCKP_05691	CDS	741	golD	1.1.1.6		NAD-dependent glycerol dehydrogenase
BBBLGCKP_05692	CDS	363				hypothetical protein
BBBLGCKP_05693	CDS	552			COG2220	putative protein
BBBLGCKP_05694	CDS	480				hypothetical protein
BBBLGCKP_05695	CDS	645				putative protein
BBBLGCKP_05696	CDS	999	smc_1			Chromosome partition protein Smc
BBBLGCKP_05697	CDS	993				hypothetical protein
BBBLGCKP_05698	CDS	1377	cusS_2	2.7.13.3	COG0642	Sensor histidine kinase CusS
BBBLGCKP_05699	CDS	678	copR_2			Transcriptional activator protein CopR
BBBLGCKP_05700	CDS	360				hypothetical protein
BBBLGCKP_05701	CDS	558				hypothetical protein
BBBLGCKP_05702	CDS	534				hypothetical protein
BBBLGCKP_05703	CDS	249				hypothetical protein
BBBLGCKP_05704	CDS	2361	silP	7.2.2.15		Silver exporting P-type ATPase
BBBLGCKP_05705	CDS	1728	recF_3			DNA replication and repair protein RecF
BBBLGCKP_05706	CDS	1200	recB_2	3.1.11.5		RecBCD enzyme subunit RecB
BBBLGCKP_05707	CDS	201				hypothetical protein
BBBLGCKP_05708	CDS	315				hypothetical protein
BBBLGCKP_05709	CDS	792				hypothetical protein
BBBLGCKP_05710	CDS	837				hypothetical protein
BBBLGCKP_05711	CDS	261				hypothetical protein
BBBLGCKP_05712	CDS	1833	copA_6			Copper resistance protein A
BBBLGCKP_05713	CDS	312				hypothetical protein
BBBLGCKP_05714	CDS	1092	copB_2			Copper resistance protein B
BBBLGCKP_05715	CDS	843				hypothetical protein
BBBLGCKP_05716	CDS	444				hypothetical protein
BBBLGCKP_05717	CDS	552	oprD_8	3.4.21.-		Porin D
BBBLGCKP_05718	CDS	789	oprD_9	3.4.21.-		Porin D
BBBLGCKP_05719	CDS	159				hypothetical protein
BBBLGCKP_05720	CDS	3150	cusA		COG3696	Cation efflux system protein CusA
BBBLGCKP_05721	CDS	1461				hypothetical protein
BBBLGCKP_05722	CDS	1263				hypothetical protein
BBBLGCKP_05723	CDS	735				hypothetical protein
BBBLGCKP_05724	CDS	855				hypothetical protein
BBBLGCKP_05725	CDS	363				hypothetical protein
BBBLGCKP_05726	CDS	2601				Tn3 family transposase ISPa42
BBBLGCKP_05727	CDS	420			COG2220	putative protein
BBBLGCKP_05728	CDS	1080				hypothetical protein
BBBLGCKP_05729	CDS	213				hypothetical protein
BBBLGCKP_05730	CDS	543				hypothetical protein
BBBLGCKP_05731	CDS	1200				hypothetical protein
BBBLGCKP_05732	CDS	867				hypothetical protein
BBBLGCKP_05733	CDS	963	hcf136_2			Ycf48-like protein
BBBLGCKP_05734	CDS	2403	mdtC_2			Multidrug resistance protein MdtC
BBBLGCKP_05735	CDS	1647				hypothetical protein
BBBLGCKP_05736	CDS	1425				putative protein
BBBLGCKP_05737	CDS	663				hypothetical protein
BBBLGCKP_05738	CDS	1368	puuB_9	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
BBBLGCKP_05739	CDS	888				hypothetical protein
BBBLGCKP_05740	CDS	582				hypothetical protein
BBBLGCKP_05741	CDS	1527		1.14.13.-	COG2072	Baeyer-Villiger monooxygenase
BBBLGCKP_05742	CDS	876	rdmC_2	3.1.1.95		Aclacinomycin methylesterase RdmC
BBBLGCKP_05743	CDS	1158	dhaT_2	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
BBBLGCKP_05744	CDS	1332	puuP_5		COG0531	Putrescine importer PuuP
BBBLGCKP_05745	CDS	1425	prr	1.2.1.19	COG1012	Gamma-aminobutyraldehyde dehydrogenase
BBBLGCKP_05746	CDS	1254	ectB	2.6.1.76		Diaminobutyrate--2-oxoglutarate transaminase
BBBLGCKP_05747	CDS	960		1.1.1.373		3-sulfolactaldehyde reductase
BBBLGCKP_05748	CDS	153				hypothetical protein
BBBLGCKP_05749	CDS	1659	actP_2		COG4147	Cation/acetate symporter ActP
BBBLGCKP_05750	CDS	324	yjcH_2		COG3162	Inner membrane protein YjcH
BBBLGCKP_05751	CDS	1650		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
BBBLGCKP_05752	CDS	768	gno_2	1.1.1.-		Gluconate 5-dehydrogenase
BBBLGCKP_05753	CDS	1173	carC	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
BBBLGCKP_05754	CDS	357				hypothetical protein
BBBLGCKP_05755	CDS	1056				hypothetical protein
BBBLGCKP_05756	CDS	1953	norR_2			Anaerobic nitric oxide reductase transcription regulator NorR
BBBLGCKP_05757	CDS	504				hypothetical protein
BBBLGCKP_05758	CDS	150				hypothetical protein
BBBLGCKP_05759	CDS	552				hypothetical protein
BBBLGCKP_05760	CDS	339				hypothetical protein
BBBLGCKP_05761	CDS	1734	aceK	2.7.11.5	COG4579	Isocitrate dehydrogenase kinase/phosphatase
BBBLGCKP_05762	CDS	915				hypothetical protein
BBBLGCKP_05763	CDS	264				IS3 family transposase ISPa32
BBBLGCKP_05764	CDS	840				IS3 family transposase ISPa32
BBBLGCKP_05765	CDS	1143	pdxB	1.1.1.290	COG0111	Erythronate-4-phosphate dehydrogenase
BBBLGCKP_05766	CDS	507			COG1733	putative HTH-type transcriptional regulator
BBBLGCKP_05767	CDS	1269	fabF_2	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
BBBLGCKP_05768	CDS	918				hypothetical protein
BBBLGCKP_05769	CDS	837	yddE_3	5.1.-.-	COG0384	putative isomerase YddE
BBBLGCKP_05770	CDS	2442	iutA_1			Ferric aerobactin receptor
BBBLGCKP_05771	CDS	843				hypothetical protein
BBBLGCKP_05772	CDS	525				hypothetical protein
BBBLGCKP_05773	CDS	324				hypothetical protein
BBBLGCKP_05774	CDS	1434	mdtK_1		COG0534	Multidrug resistance protein MdtK
BBBLGCKP_05775	CDS	894	rhtA		COG5006	Threonine/homoserine exporter RhtA
BBBLGCKP_05776	CDS	600	sutR_2		COG1396	HTH-type transcriptional regulator SutR
BBBLGCKP_05777	CDS	399				hypothetical protein
BBBLGCKP_05778	CDS	477				hypothetical protein
BBBLGCKP_05779	CDS	1107				hypothetical protein
BBBLGCKP_05780	CDS	270				hypothetical protein
BBBLGCKP_05781	CDS	426				hypothetical protein
BBBLGCKP_05782	CDS	414				hypothetical protein
BBBLGCKP_05783	CDS	1212				putative transporter
BBBLGCKP_05784	CDS	1245				hypothetical protein
BBBLGCKP_05785	CDS	750				hypothetical protein
BBBLGCKP_05786	CDS	153				hypothetical protein
BBBLGCKP_05787	CDS	351				hypothetical protein
BBBLGCKP_05788	CDS	339				hypothetical protein
BBBLGCKP_05789	CDS	693				hypothetical protein
BBBLGCKP_05790	CDS	1566				hypothetical protein
BBBLGCKP_05791	CDS	1590				hypothetical protein
BBBLGCKP_05792	CDS	795	ped	1.1.1.311		(S)-1-Phenylethanol dehydrogenase
BBBLGCKP_05793	CDS	459				hypothetical protein
BBBLGCKP_05794	CDS	909	gltI_2		COG0834	Glutamate/aspartate import solute-binding protein
BBBLGCKP_05795	CDS	747	gltJ_2		COG0765	Glutamate/aspartate import permease protein GltJ
BBBLGCKP_05796	CDS	666	gltK		COG0765	Glutamate/aspartate import permease protein GltK
BBBLGCKP_05797	CDS	735	glnQ_5			Glutamine transport ATP-binding protein GlnQ
BBBLGCKP_05798	CDS	1674	ggt_2	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
BBBLGCKP_05799	CDS	1089	ansB	3.5.1.38	COG0252	Glutaminase-asparaginase
BBBLGCKP_05800	CDS	1902	dctB_2	2.7.13.3		C4-dicarboxylate transport sensor protein DctB
BBBLGCKP_05801	CDS	1326	dctD_3			C4-dicarboxylate transport transcriptional regulatory protein DctD
BBBLGCKP_05802	CDS	1113	nemA_4	1.3.1.-	COG1902	N-ethylmaleimide reductase
BBBLGCKP_05803	CDS	207				hypothetical protein
BBBLGCKP_05804	CDS	624	tam_6	2.1.1.144		Trans-aconitate 2-methyltransferase
BBBLGCKP_05805	CDS	1548				hypothetical protein
BBBLGCKP_05806	CDS	780	actIII_2	1.3.1.-		Putative ketoacyl reductase
BBBLGCKP_05807	CDS	417				hypothetical protein
BBBLGCKP_05808	CDS	909	pgrR_7			HTH-type transcriptional regulator PgrR
BBBLGCKP_05809	CDS	1929				hypothetical protein
BBBLGCKP_05810	CDS	1548	ilvA_2	4.3.1.19	COG1171	L-threonine dehydratase biosynthetic IlvA
BBBLGCKP_05811	CDS	408	yybH		COG4319	putative protein YybH
BBBLGCKP_05812	CDS	513				hypothetical protein
BBBLGCKP_05813	CDS	333				hypothetical protein
BBBLGCKP_05814	CDS	2199	bfrD_2		COG4774	putative TonB-dependent receptor BfrD
BBBLGCKP_05815	CDS	891	cyoE	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
BBBLGCKP_05816	CDS	336	cyoD		COG3125	Cytochrome bo(3) ubiquinol oxidase subunit 4
BBBLGCKP_05817	CDS	630	cyoC		COG1845	Cytochrome bo(3) ubiquinol oxidase subunit 3
BBBLGCKP_05818	CDS	1977	cyoB	7.1.1.3	COG0843	Cytochrome bo(3) ubiquinol oxidase subunit 1
BBBLGCKP_05819	CDS	996	cyoA		COG1622	Cytochrome bo(3) ubiquinol oxidase subunit 2
BBBLGCKP_05820	CDS	1542	stp			Multidrug resistance protein Stp
BBBLGCKP_05821	CDS	615	betI_2			HTH-type transcriptional regulator BetI
BBBLGCKP_05822	CDS	387				hypothetical protein
BBBLGCKP_05823	CDS	1359	emrB_3			Multidrug export protein EmrB
BBBLGCKP_05824	CDS	912	pgrR_8			HTH-type transcriptional regulator PgrR
BBBLGCKP_05825	CDS	828	phnX_2	3.11.1.1	COG0637	Phosphonoacetaldehyde hydrolase
BBBLGCKP_05826	CDS	1116	phnW	2.6.1.37	COG0075	2-aminoethylphosphonate--pyruvate transaminase
BBBLGCKP_05827	CDS	861	cysL_2		COG0583	HTH-type transcriptional regulator CysL
BBBLGCKP_05828	CDS	525				hypothetical protein
BBBLGCKP_05829	CDS	774	yafJ	2.4.2.-	COG0121	Putative glutamine amidotransferase YafJ
BBBLGCKP_05830	CDS	462				hypothetical protein
BBBLGCKP_05831	CDS	474				hypothetical protein
BBBLGCKP_05832	CDS	2052	dapb1	3.4.14.-		Dipeptidyl aminopeptidase BI
BBBLGCKP_05833	CDS	540				hypothetical protein
BBBLGCKP_05834	CDS	2556	tdhA		COG1629	TonB-dependent heme receptor A
BBBLGCKP_05835	CDS	984	fecR_7		COG3712	Protein FecR
BBBLGCKP_05836	CDS	450				hypothetical protein
BBBLGCKP_05837	CDS	495				hypothetical protein
BBBLGCKP_05838	CDS	324				hypothetical protein
BBBLGCKP_05839	CDS	7347	tycC			Tyrocidine synthase 3
BBBLGCKP_05840	CDS	2403	fpvA_2		COG4773	Ferripyoverdine receptor
BBBLGCKP_05841	CDS	1650	yojI		COG4615	ABC transporter ATP-binding/permease protein YojI
BBBLGCKP_05842	CDS	828	purN_2	2.1.2.2		Phosphoribosylglycinamide formyltransferase
BBBLGCKP_05843	CDS	855	egtB	1.14.99.50		Hercynine oxygenase
BBBLGCKP_05844	CDS	1284	cefD_2	5.1.1.17	COG0520	Isopenicillin N epimerase
BBBLGCKP_05845	CDS	1347				hypothetical protein
BBBLGCKP_05846	CDS	1635				hypothetical protein
BBBLGCKP_05847	CDS	1419	ttgC		COG1538	putative efflux pump outer membrane protein TtgC
BBBLGCKP_05848	CDS	1992	macB_3	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
BBBLGCKP_05849	CDS	1176	macA		COG0845	Macrolide export protein MacA
BBBLGCKP_05850	CDS	996				hypothetical protein
BBBLGCKP_05851	CDS	480	fecI_9		COG1595	putative RNA polymerase sigma factor FecI
BBBLGCKP_05852	CDS	1332	pvdA	1.14.13.195	COG3486	L-ornithine N(5)-monooxygenase
BBBLGCKP_05853	CDS	2289	pvdQ	3.5.1.97	COG2366	Acyl-homoserine lactone acylase PvdQ
BBBLGCKP_05854	CDS	324				hypothetical protein
BBBLGCKP_05855	CDS	921	gcvA_7			Glycine cleavage system transcriptional activator
BBBLGCKP_05856	CDS	1152	lldD_2	1.1.-.-	COG1304	L-lactate dehydrogenase
BBBLGCKP_05857	CDS	243				hypothetical protein
BBBLGCKP_05858	CDS	237				hypothetical protein
BBBLGCKP_05859	CDS	471	iorA_2	1.3.99.16		Isoquinoline 1-oxidoreductase subunit alpha
BBBLGCKP_05860	CDS	2316	iorB_2	1.3.99.16		Isoquinoline 1-oxidoreductase subunit beta
BBBLGCKP_05861	CDS	1206				hypothetical protein
BBBLGCKP_05862	CDS	642	degU_4		COG2197	Transcriptional regulatory protein DegU
BBBLGCKP_05863	CDS	396				hypothetical protein
BBBLGCKP_05864	CDS	537				hypothetical protein
BBBLGCKP_05865	CDS	2007	vgrG1_4	6.3.2.-	COG3501	Actin cross-linking toxin VgrG1
BBBLGCKP_05866	CDS	2550	clpV1_3		COG0542	Protein ClpV1
BBBLGCKP_05867	CDS	1017				hypothetical protein
BBBLGCKP_05868	CDS	1794				hypothetical protein
BBBLGCKP_05869	CDS	426				hypothetical protein
BBBLGCKP_05870	CDS	498	hcp1_2		COG3157	Protein hcp1
BBBLGCKP_05871	CDS	1485				hypothetical protein
BBBLGCKP_05872	CDS	546				hypothetical protein
BBBLGCKP_05873	CDS	477				hypothetical protein
BBBLGCKP_05874	CDS	1332				hypothetical protein
BBBLGCKP_05875	CDS	759				hypothetical protein
BBBLGCKP_05876	CDS	3816				hypothetical protein
BBBLGCKP_05877	CDS	1101				hypothetical protein
BBBLGCKP_05878	CDS	1086	sfnR_2		COG1221	Sigma54-dependent transcriptional activator SfnR
BBBLGCKP_05879	CDS	267				hypothetical protein
BBBLGCKP_05880	CDS	561	sfnF	1.5.1.42	COG0431	NADH-dependent FMN reductase SfnF
BBBLGCKP_05881	CDS	1146	msuD_1	1.14.14.5	COG2141	Methanesulfonate monooxygenase
BBBLGCKP_05882	CDS	1185	sfnC_2	1.14.14.-		putative FMNH2-dependent monooxygenase SfnC
BBBLGCKP_05883	CDS	1131	sfnR_3		COG1221	Sigma54-dependent transcriptional activator SfnR
BBBLGCKP_05884	CDS	1155	zapE_3		COG1485	Cell division protein ZapE
BBBLGCKP_05885	CDS	1128	glpQ_2	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
BBBLGCKP_05886	CDS	654	metI		COG2011	D-methionine transport system permease protein MetI
BBBLGCKP_05887	CDS	1101	metN_2	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
BBBLGCKP_05888	CDS	795	metQ_2		COG1464	D-methionine-binding lipoprotein MetQ
BBBLGCKP_05889	CDS	1389	dmoA	1.14.13.131		Dimethyl-sulfide monooxygenase
BBBLGCKP_05890	CDS	1218	soxC_1			Dibenzothiophene desulfurization enzyme C
BBBLGCKP_05891	CDS	1236	soxC_2			Dibenzothiophene desulfurization enzyme C
BBBLGCKP_05892	CDS	1236				hypothetical protein
BBBLGCKP_05893	CDS	933	RBKS	2.7.1.15		Ribokinase
BBBLGCKP_05894	CDS	1491	xylB	2.7.1.17	COG1070	Xylulose kinase
BBBLGCKP_05895	CDS	1476	por	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
BBBLGCKP_05896	CDS	1113	malK	7.5.2.1	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
BBBLGCKP_05897	CDS	834	ngcG		COG0395	Diacetylchitobiose uptake system permease protein NgcG
BBBLGCKP_05898	CDS	933	lacF			Lactose transport system permease protein LacF
BBBLGCKP_05899	CDS	1311				hypothetical protein
BBBLGCKP_05900	CDS	906	rhaS_12			HTH-type transcriptional activator RhaS
BBBLGCKP_05901	CDS	1341				hypothetical protein
BBBLGCKP_05902	CDS	2370	btuB_10			Vitamin B12 transporter BtuB
BBBLGCKP_05903	CDS	912				hypothetical protein
BBBLGCKP_05904	CDS	1617		3.1.4.-		Multifunctional alkaline phosphatase superfamily protein
BBBLGCKP_05905	CDS	906	mtrA_2			HTH-type transcriptional regulator MtrA
BBBLGCKP_05906	CDS	561				hypothetical protein
BBBLGCKP_05907	CDS	1068				hypothetical protein
BBBLGCKP_05908	CDS	837	nrtD_2	7.3.2.4	COG1116	Nitrate import ATP-binding protein NrtD
BBBLGCKP_05909	CDS	1200				hypothetical protein
BBBLGCKP_05910	CDS	765				hypothetical protein
BBBLGCKP_05911	CDS	303	glyA_3	2.1.2.1	COG0112	Serine hydroxymethyltransferase
BBBLGCKP_05912	CDS	1410	sdaB	4.3.1.17	COG1760	L-serine dehydratase 2
BBBLGCKP_05913	CDS	1122	gcvT_2	2.1.2.10		Aminomethyltransferase
BBBLGCKP_05914	CDS	705				hypothetical protein
BBBLGCKP_05915	CDS	213				hypothetical protein
BBBLGCKP_05916	CDS	735				hypothetical protein
BBBLGCKP_05917	CDS	2001				hypothetical protein
BBBLGCKP_05918	CDS	1008	hflC_2		COG0330	Modulator of FtsH protease HflC
BBBLGCKP_05919	CDS	1041				hypothetical protein
BBBLGCKP_05920	CDS	435				hypothetical protein
BBBLGCKP_05921	CDS	1986	cadA_2	3.6.3.3	COG2217	Cadmium, zinc and cobalt-transporting ATPase
BBBLGCKP_05922	CDS	546				hypothetical protein
BBBLGCKP_05923	CDS	270				putative protein
BBBLGCKP_05924	CDS	915	dmlR_23			HTH-type transcriptional regulator DmlR
BBBLGCKP_05925	CDS	2175	aaeB_6			p-hydroxybenzoic acid efflux pump subunit AaeB
BBBLGCKP_05926	CDS	210	aaeX_2			Protein AaeX
BBBLGCKP_05927	CDS	1005	aaeA_4		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
BBBLGCKP_05928	CDS	246				hypothetical protein
BBBLGCKP_05929	CDS	915		2.7.4.1	COG2326	Polyphosphate:ADP phosphotransferase
BBBLGCKP_05930	CDS	468				hypothetical protein
BBBLGCKP_05931	CDS	564				hypothetical protein
BBBLGCKP_05932	CDS	765	lgrE_1	1.1.-.-		Linear gramicidin dehydrogenase LgrE
BBBLGCKP_05933	CDS	13029	lgrB_2			Linear gramicidin synthase subunit B
BBBLGCKP_05934	CDS	798				hypothetical protein
BBBLGCKP_05935	CDS	513				hypothetical protein
BBBLGCKP_05936	CDS	315				hypothetical protein
BBBLGCKP_05937	CDS	921				hypothetical protein
BBBLGCKP_05938	CDS	1422	oprD_10	3.4.21.-		Porin D
BBBLGCKP_05939	CDS	627	ycaC_3	4.-.-.-	COG1335	putative hydrolase YcaC
BBBLGCKP_05940	CDS	681	ycaC_4	4.-.-.-	COG1335	putative hydrolase YcaC
BBBLGCKP_05941	CDS	861				hypothetical protein
BBBLGCKP_05942	CDS	939	dmlR_24			HTH-type transcriptional regulator DmlR
BBBLGCKP_05943	CDS	1644	treA	3.2.1.28	COG1626	Periplasmic trehalase
BBBLGCKP_05944	CDS	426				hypothetical protein
BBBLGCKP_05945	CDS	1320				hypothetical protein
BBBLGCKP_05946	CDS	1410	dat	2.6.1.76	COG0160	Diaminobutyrate--2-oxoglutarate aminotransferase
BBBLGCKP_05947	CDS	219	mbtH		COG3251	Protein MbtH
BBBLGCKP_05948	CDS	765	lgrE_2	1.1.-.-		Linear gramicidin dehydrogenase LgrE
BBBLGCKP_05949	CDS	918				hypothetical protein
BBBLGCKP_05950	CDS	906	znuB_2		COG1108	High-affinity zinc uptake system membrane protein ZnuB
BBBLGCKP_05951	CDS	756	znuC_2	7.2.2.-	COG1121	Zinc import ATP-binding protein ZnuC
BBBLGCKP_05952	CDS	954	psaA		COG0803	Manganese ABC transporter substrate-binding lipoprotein
BBBLGCKP_05953	CDS	561				hypothetical protein
BBBLGCKP_05954	CDS	330				hypothetical protein
BBBLGCKP_05955	CDS	540				hypothetical protein
BBBLGCKP_05956	CDS	1212				hypothetical protein
BBBLGCKP_05957	CDS	1878				hypothetical protein
BBBLGCKP_05958	CDS	1677	rhlE_3	3.6.4.13		ATP-dependent RNA helicase RhlE
BBBLGCKP_05959	CDS	1458	oprM_7		COG1538	Outer membrane protein OprM
BBBLGCKP_05960	CDS	3141	mexB_2		COG0841	Multidrug resistance protein MexB
BBBLGCKP_05961	CDS	1152	mexA_2			Multidrug resistance protein MexA
BBBLGCKP_05962	CDS	444	mexR		COG1846	Multidrug resistance operon repressor
BBBLGCKP_05963	CDS	576	yceI		COG2353	Protein YceI
BBBLGCKP_05964	CDS	570	yceJ		COG3038	Cytochrome b561 
BBBLGCKP_05965	CDS	1491		1.4.5.-		L-amino acid dehydrogenase
BBBLGCKP_05966	CDS	1404	bioA	2.6.1.62		Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
BBBLGCKP_05967	CDS	723	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
BBBLGCKP_05968	CDS	1374				hypothetical protein
BBBLGCKP_05969	CDS	612				hypothetical protein
BBBLGCKP_05970	CDS	795	rhaS_13			HTH-type transcriptional activator RhaS
BBBLGCKP_05971	CDS	507				hypothetical protein
BBBLGCKP_05972	CDS	1032	cheB_4	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
BBBLGCKP_05973	CDS	7419	rcsC_15	2.7.13.3		Sensor histidine kinase RcsC
BBBLGCKP_05974	CDS	876	cheR2	2.1.1.80		Chemotaxis protein methyltransferase Cher2
BBBLGCKP_05975	CDS	2049				hypothetical protein
BBBLGCKP_05976	CDS	537				hypothetical protein
BBBLGCKP_05977	CDS	366	pleD_2			Response regulator PleD
BBBLGCKP_05978	CDS	408	walR_2		COG0745	Transcriptional regulatory protein WalR
BBBLGCKP_05979	CDS	954	gshB	6.3.2.3	COG0189	Glutathione synthetase
BBBLGCKP_05980	CDS	894				hypothetical protein
BBBLGCKP_05981	CDS	570				hypothetical protein
BBBLGCKP_05982	CDS	435	yqgF	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
BBBLGCKP_05983	CDS	513	pyrR		COG2065	Bifunctional protein PyrR
BBBLGCKP_05984	CDS	1005	pyrB	2.1.3.2		Aspartate carbamoyltransferase
BBBLGCKP_05985	CDS	1272	pyrC'		COG0044	Dihydroorotase-like protein
BBBLGCKP_05986	CDS	1185	metC	4.4.1.13	COG0626	Cystathionine beta-lyase
BBBLGCKP_05987	CDS	1374	cbs	4.2.1.22	COG0031	Putative cystathionine beta-synthase
BBBLGCKP_05988	CDS	405				hypothetical protein
BBBLGCKP_05989	CDS	900	czcD			Metal cation efflux system protein CzcD
BBBLGCKP_05990	CDS	1149	pilT_2		COG2805	Twitching mobility protein
BBBLGCKP_05991	CDS	1035	pilT_3		COG2805	Twitching mobility protein
BBBLGCKP_05992	CDS	693	yggS		COG0325	Pyridoxal phosphate homeostasis protein
BBBLGCKP_05993	CDS	822	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
BBBLGCKP_05994	CDS	594				hypothetical protein
BBBLGCKP_05995	CDS	171				hypothetical protein
BBBLGCKP_05996	CDS	1968				hypothetical protein
BBBLGCKP_05997	CDS	1140	metXS	2.3.1.46	COG2021	Homoserine O-succinyltransferase
BBBLGCKP_05998	CDS	621	metXA		COG0500	Bifunctional methionine biosynthesis protein MetXA/MetW
BBBLGCKP_05999	CDS	420				hypothetical protein
BBBLGCKP_06000	CDS	594	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
BBBLGCKP_06001	CDS	654				hypothetical protein
BBBLGCKP_06002	CDS	711				hypothetical protein
BBBLGCKP_06003	CDS	315				hypothetical protein
BBBLGCKP_06004	CDS	882				hypothetical protein
BBBLGCKP_06005	CDS	807				hypothetical protein
BBBLGCKP_06006	CDS	1659	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
BBBLGCKP_06007	CDS	675	cmoA_2	2.1.3.-		Carboxy-S-adenosyl-L-methionine synthase
BBBLGCKP_06008	CDS	909			COG2375	putative protein
BBBLGCKP_06009	CDS	1425	norG_3		COG1167	HTH-type transcriptional regulator NorG
BBBLGCKP_06010	CDS	255				hypothetical protein
BBBLGCKP_06011	CDS	258				hypothetical protein
BBBLGCKP_06012	CDS	300				hypothetical protein
BBBLGCKP_06013	CDS	474	decR		COG1522	DNA-binding transcriptional activator DecR
BBBLGCKP_06014	CDS	393				hypothetical protein
BBBLGCKP_06015	CDS	1002				hypothetical protein
BBBLGCKP_06016	CDS	1356	garB	1.8.1.16		Glutathione amide reductase
BBBLGCKP_06017	CDS	423				hypothetical protein
BBBLGCKP_06018	CDS	840	gtaB	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
BBBLGCKP_06019	CDS	1362	rkpK_2	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
BBBLGCKP_06020	CDS	225				hypothetical protein
BBBLGCKP_06021	CDS	633	ttgR			HTH-type transcriptional regulator TtgR
BBBLGCKP_06022	CDS	1191	acrE			Multidrug export protein AcrE
BBBLGCKP_06023	CDS	3138	acrB_3		COG0841	Multidrug efflux pump subunit AcrB
BBBLGCKP_06024	CDS	219				hypothetical protein
BBBLGCKP_06025	CDS	930	yjiK_3		COG3204	putative protein YjiK
BBBLGCKP_06026	CDS	405	cueR		COG0789	HTH-type transcriptional regulator CueR
BBBLGCKP_06027	CDS	1164	mmgC_7	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
BBBLGCKP_06028	CDS	1608		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
BBBLGCKP_06029	CDS	798	menB_2	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
BBBLGCKP_06030	CDS	1968	accA1_2		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
BBBLGCKP_06031	CDS	903	liuE	4.1.3.26	COG0119	3-hydroxy-3-isohexenylglutaryl-CoA/hydroxy-methylglutaryl-CoA lyase
BBBLGCKP_06032	CDS	804	kipR		COG1414	HTH-type transcriptional regulator KipR
BBBLGCKP_06033	CDS	1299	hmgA	1.13.11.5	COG3508	Homogentisate 1,2-dioxygenase
BBBLGCKP_06034	CDS	1299				hypothetical protein
BBBLGCKP_06035	CDS	639	nagL_2	5.2.1.4		Maleylpyruvate isomerase
