locus_tag	ftype	length_bp	gene	EC_number	COG	product
FEOJADHP_05506	CDS	3078	mexB_2		COG0841	Multidrug resistance protein MexB
FEOJADHP_05507	CDS	1104	mdtA_7			Multidrug resistance protein MdtA
FEOJADHP_05508	CDS	639				hypothetical protein
FEOJADHP_05509	CDS	1278				hypothetical protein
FEOJADHP_05510	CDS	786	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
FEOJADHP_05511	CDS	696				hypothetical protein
FEOJADHP_05512	CDS	825	bcpA	2.7.8.23		Carboxyvinyl-carboxyphosphonate phosphorylmutase
FEOJADHP_05513	CDS	867				hypothetical protein
FEOJADHP_05514	CDS	348				hypothetical protein
FEOJADHP_05515	CDS	681	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
FEOJADHP_05516	CDS	648	adk	2.7.4.3		Adenylate kinase
FEOJADHP_05517	CDS	2637	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
FEOJADHP_05518	CDS	345				hypothetical protein
FEOJADHP_05519	CDS	471	zntR_2		COG0789	HTH-type transcriptional regulator ZntR
FEOJADHP_05520	CDS	2223	cadA_1	3.6.3.3		Cadmium-transporting ATPase
FEOJADHP_05521	CDS	405				hypothetical protein
FEOJADHP_05522	CDS	786	pal_7			Peptidoglycan-associated lipoprotein
FEOJADHP_05523	CDS	522	ymdB	3.1.1.106	COG2110	O-acetyl-ADP-ribose deacetylase
FEOJADHP_05524	CDS	324				hypothetical protein
FEOJADHP_05525	CDS	906				hypothetical protein
FEOJADHP_05526	CDS	747				putative protein
FEOJADHP_05527	CDS	1296				hypothetical protein
FEOJADHP_05528	CDS	552				hypothetical protein
FEOJADHP_05529	CDS	714				hypothetical protein
FEOJADHP_05530	CDS	1506	lysS	6.1.1.6	COG1190	Lysine--tRNA ligase
FEOJADHP_05531	CDS	903	prfB_2		COG1186	Peptide chain release factor RF2
FEOJADHP_05532	CDS	1083	cheB_5	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
FEOJADHP_05533	CDS	1008	cheB_6	3.1.1.61	COG2201	Protein-glutamate methylesterase/protein-glutamine glutaminase
FEOJADHP_05534	CDS	2310	rcsC_12	2.7.13.3		Sensor histidine kinase RcsC
FEOJADHP_05535	CDS	690				hypothetical protein
FEOJADHP_05536	CDS	1269	wspC	2.1.1.-	COG0457	putative biofilm formation methyltransferase WspC
FEOJADHP_05537	CDS	510				hypothetical protein
FEOJADHP_05538	CDS	1629				hypothetical protein
FEOJADHP_05539	CDS	1620	nanT_2			Sialic acid transporter NanT
FEOJADHP_05540	CDS	1674	alkJ_2	1.1.99.-		Alcohol dehydrogenase [acceptor]
FEOJADHP_05541	CDS	906	hdfR_7			HTH-type transcriptional regulator HdfR
FEOJADHP_05542	CDS	696				hypothetical protein
FEOJADHP_05543	CDS	1863				hypothetical protein
FEOJADHP_05544	CDS	642	rcsB_3		COG2197	Transcriptional regulatory protein RcsB
FEOJADHP_05545	CDS	804				hypothetical protein
FEOJADHP_05546	CDS	1707				hypothetical protein
FEOJADHP_05547	CDS	342	fbp_2	5.2.1.8	COG0545	FK506-binding protein
FEOJADHP_05548	CDS	1242				hypothetical protein
FEOJADHP_05549	CDS	426				hypothetical protein
FEOJADHP_05550	CDS	642				hypothetical protein
FEOJADHP_05551	CDS	351				hypothetical protein
FEOJADHP_05552	CDS	1107	namA_2	1.6.99.1	COG1902	NADPH dehydrogenase
FEOJADHP_05553	CDS	1497	lasB	3.4.24.26	COG3227	Elastase
FEOJADHP_05554	CDS	1716	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
FEOJADHP_05555	CDS	540	yaeQ		COG4681	putative protein YaeQ
FEOJADHP_05556	CDS	693				hypothetical protein
FEOJADHP_05557	CDS	5241				hypothetical protein
FEOJADHP_05558	CDS	2067				hypothetical protein
FEOJADHP_05559	CDS	642				hypothetical protein
FEOJADHP_05560	CDS	696	ydjF		COG1842	Phage shock protein A 
FEOJADHP_05561	CDS	621				hypothetical protein
FEOJADHP_05562	CDS	1200	smtB	2.8.3.22	COG1804	Succinyl-CoA--L-malate CoA-transferase beta subunit
FEOJADHP_05563	CDS	285				hypothetical protein
FEOJADHP_05564	CDS	1011				hypothetical protein
FEOJADHP_05565	CDS	1410	thrC	4.2.3.1	COG0498	Threonine synthase
FEOJADHP_05566	CDS	1305	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
FEOJADHP_05567	CDS	123				hypothetical protein
FEOJADHP_05568	CDS	729	dsbC		COG1651	Thiol:disulfide interchange protein DsbC
FEOJADHP_05569	CDS	897	xerD		COG4974	Tyrosine recombinase XerD
FEOJADHP_05570	CDS	1836	nhaP2_2			K(+)/H(+) antiporter NhaP2
FEOJADHP_05571	CDS	681				hypothetical protein
FEOJADHP_05572	CDS	426				hypothetical protein
FEOJADHP_05573	CDS	351	rplS		COG0335	50S ribosomal protein L19
FEOJADHP_05574	CDS	759	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
FEOJADHP_05575	CDS	537	rimM		COG0806	Ribosome maturation factor RimM
FEOJADHP_05576	CDS	252	rpsP		COG0228	30S ribosomal protein S16
FEOJADHP_05577	CDS	1374	ffh		COG0541	Signal recognition particle protein
FEOJADHP_05578	CDS	801	ypjD		COG4137	Inner membrane protein YpjD
FEOJADHP_05579	CDS	1293				hypothetical protein
FEOJADHP_05580	CDS	1314	yhjE			Inner membrane metabolite transport protein YhjE
FEOJADHP_05581	CDS	750				hypothetical protein
FEOJADHP_05582	CDS	1182	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
FEOJADHP_05583	CDS	195				hypothetical protein
FEOJADHP_05584	CDS	525	yrdA_2		COG0663	Protein YrdA
FEOJADHP_05585	CDS	612	nudL	3.6.1.-		putative Nudix hydrolase NudL
FEOJADHP_05586	CDS	555	nudC_3	3.6.1.22		NADH pyrophosphatase
FEOJADHP_05587	CDS	501				hypothetical protein
FEOJADHP_05588	CDS	744	nagR_3		COG2188	HTH-type transcriptional repressor NagR
FEOJADHP_05589	CDS	1092	agaA	3.5.1.-	COG1820	N-acetylgalactosamine-6-phosphate deacetylase
FEOJADHP_05590	CDS	1023	glmS_2	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
FEOJADHP_05591	CDS	2529				hypothetical protein
FEOJADHP_05592	CDS	1713				hypothetical protein
FEOJADHP_05593	CDS	318			COG0327	GTP cyclohydrolase 1 type 2 
FEOJADHP_05594	CDS	279				hypothetical protein
FEOJADHP_05595	CDS	3897	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase
FEOJADHP_05596	CDS	1473	mltF_3	4.2.2.-	COG4623	Membrane-bound lytic murein transglycosylase F
FEOJADHP_05597	CDS	585				hypothetical protein
FEOJADHP_05598	CDS	1257				hypothetical protein
FEOJADHP_05599	CDS	543	tadA	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
FEOJADHP_05600	CDS	1392	mco	1.-.-.-		Multicopper oxidase mco
FEOJADHP_05601	CDS	246				hypothetical protein
FEOJADHP_05602	CDS	1275				hypothetical protein
FEOJADHP_05603	CDS	987				hypothetical protein
FEOJADHP_05604	CDS	705				hypothetical protein
FEOJADHP_05605	CDS	1374				hypothetical protein
FEOJADHP_05606	CDS	330				hypothetical protein
FEOJADHP_05607	CDS	738				hypothetical protein
FEOJADHP_05608	CDS	2436	virB4_2		COG3451	Type IV secretion system protein virB4
FEOJADHP_05609	CDS	270				hypothetical protein
FEOJADHP_05610	CDS	384				hypothetical protein
FEOJADHP_05611	CDS	1014				hypothetical protein
FEOJADHP_05612	CDS	462				hypothetical protein
FEOJADHP_05613	CDS	2001	traG_2			Conjugal transfer protein TraG
FEOJADHP_05614	CDS	264				hypothetical protein
FEOJADHP_05615	CDS	936	hdfR_8			HTH-type transcriptional regulator HdfR
FEOJADHP_05616	CDS	993	ephA_2	3.3.2.10		Epoxide hydrolase A
FEOJADHP_05617	CDS	606	nahD	5.99.1.4		2-hydroxychromene-2-carboxylate isomerase
FEOJADHP_05618	CDS	705	hcaB_2	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
FEOJADHP_05619	CDS	567				hypothetical protein
FEOJADHP_05620	CDS	1149				hypothetical protein
FEOJADHP_05621	CDS	804				IS21 family transposase ISPst3
FEOJADHP_05622	CDS	702				hypothetical protein
FEOJADHP_05623	CDS	1035				hypothetical protein
FEOJADHP_05624	CDS	519				hypothetical protein
FEOJADHP_05625	CDS	1497				hypothetical protein
FEOJADHP_05626	CDS	489	hcp1_1		COG3157	Protein hcp1
FEOJADHP_05627	CDS	786				hypothetical protein
FEOJADHP_05628	CDS	510				hypothetical protein
FEOJADHP_05629	CDS	1860				hypothetical protein
FEOJADHP_05630	CDS	1047				hypothetical protein
FEOJADHP_05631	CDS	2709	clpV1_2		COG0542	Protein ClpV1
FEOJADHP_05632	CDS	1941	vgrG1_3	6.3.2.-	COG3501	Actin cross-linking toxin VgrG1
FEOJADHP_05633	CDS	285				hypothetical protein
FEOJADHP_05634	CDS	1293				hypothetical protein
FEOJADHP_05635	CDS	435				hypothetical protein
FEOJADHP_05636	CDS	2226				hypothetical protein
FEOJADHP_05637	CDS	450				hypothetical protein
FEOJADHP_05638	CDS	1113				hypothetical protein
FEOJADHP_05639	CDS	1038				hypothetical protein
FEOJADHP_05640	CDS	948				hypothetical protein
FEOJADHP_05641	CDS	915				hypothetical protein
FEOJADHP_05642	CDS	1233				hypothetical protein
FEOJADHP_05643	CDS	729	cynT_2	4.2.1.1	COG0288	Carbonic anhydrase 1
FEOJADHP_05644	CDS	1572				hypothetical protein
FEOJADHP_05645	CDS	639				hypothetical protein
FEOJADHP_05646	CDS	1101				hypothetical protein
FEOJADHP_05647	CDS	1593	ctaD	1.9.3.1	COG0843	Cytochrome c oxidase subunit 1
FEOJADHP_05648	CDS	555	ctaG		COG3175	Cytochrome c oxidase assembly protein CtaG
FEOJADHP_05649	CDS	888	ctaE	1.9.3.1	COG1845	Cytochrome c oxidase subunit 3
FEOJADHP_05650	CDS	210				hypothetical protein
FEOJADHP_05651	CDS	795				hypothetical protein
FEOJADHP_05652	CDS	579				hypothetical protein
FEOJADHP_05653	CDS	1074	ctaA	1.3.-.-		Heme A synthase
FEOJADHP_05654	CDS	915	ctaB	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
FEOJADHP_05655	CDS	636				hypothetical protein
FEOJADHP_05656	CDS	453	elaA		COG2153	Protein ElaA
FEOJADHP_05657	CDS	474			COG1733	putative HTH-type transcriptional regulator
FEOJADHP_05658	CDS	729				hypothetical protein
FEOJADHP_05659	CDS	588	nsaD	5.99.1.4		2-hydroxychromene-2-carboxylate isomerase
FEOJADHP_05660	CDS	1335	dctA		COG1301	Aerobic C4-dicarboxylate transport protein
FEOJADHP_05661	CDS	687	lldR_2		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
FEOJADHP_05662	CDS	735				hypothetical protein
FEOJADHP_05663	CDS	411				hypothetical protein
FEOJADHP_05664	CDS	909	dmlR_21			HTH-type transcriptional regulator DmlR
FEOJADHP_05665	CDS	282				hypothetical protein
FEOJADHP_05666	CDS	228				hypothetical protein
FEOJADHP_05667	CDS	621				hypothetical protein
FEOJADHP_05668	CDS	501				hypothetical protein
FEOJADHP_05669	CDS	342				hypothetical protein
FEOJADHP_05670	CDS	1428	bauD		COG1113	putative GABA permease
FEOJADHP_05671	CDS	1494	bauC	1.2.1.-	COG1012	Putative 3-oxopropanoate dehydrogenase
FEOJADHP_05672	CDS	288	bauB			Beta-alanine degradation protein BauB
FEOJADHP_05673	CDS	1347	bauA_2	2.6.1.18	COG0161	Beta-alanine--pyruvate aminotransferase
FEOJADHP_05674	CDS	918				hypothetical protein
FEOJADHP_05675	CDS	1299	guaD_2	3.5.4.3	COG0402	Guanine deaminase
FEOJADHP_05676	CDS	885				hypothetical protein
FEOJADHP_05677	CDS	1572	mglA	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
FEOJADHP_05678	CDS	1098				hypothetical protein
FEOJADHP_05679	CDS	927				hypothetical protein
FEOJADHP_05680	CDS	564	ahpC_3	1.11.1.15		Alkyl hydroperoxide reductase C
FEOJADHP_05681	CDS	1566	ahpF	1.8.1.-	COG3634	Alkyl hydroperoxide reductase subunit F
FEOJADHP_05682	CDS	1074	ppk2	2.7.4.1	COG2326	Polyphosphate:ADP/GDP phosphotransferase
FEOJADHP_05683	CDS	1305				hypothetical protein
FEOJADHP_05684	CDS	402	hcpA		COG3157	Major exported protein
FEOJADHP_05685	CDS	2169				hypothetical protein
FEOJADHP_05686	CDS	174				hypothetical protein
FEOJADHP_05687	CDS	2484				hypothetical protein
FEOJADHP_05688	CDS	765				hypothetical protein
FEOJADHP_05689	CDS	1200				hypothetical protein
FEOJADHP_05690	CDS	837	nrtD_2	7.3.2.4	COG1116	Nitrate import ATP-binding protein NrtD
FEOJADHP_05691	CDS	1068				hypothetical protein
FEOJADHP_05692	CDS	561				hypothetical protein
FEOJADHP_05693	CDS	906	mtrA_2			HTH-type transcriptional regulator MtrA
FEOJADHP_05694	CDS	1617		3.1.4.-		Multifunctional alkaline phosphatase superfamily protein
FEOJADHP_05695	CDS	912				hypothetical protein
FEOJADHP_05696	CDS	2370	btuB_10			Vitamin B12 transporter BtuB
FEOJADHP_05697	CDS	1341				hypothetical protein
FEOJADHP_05698	CDS	906	rhaS_15			HTH-type transcriptional activator RhaS
FEOJADHP_05699	CDS	1311				hypothetical protein
FEOJADHP_05700	CDS	933	lacF			Lactose transport system permease protein LacF
FEOJADHP_05701	CDS	834	ngcG		COG0395	Diacetylchitobiose uptake system permease protein NgcG
FEOJADHP_05702	CDS	1113	malK	7.5.2.1	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
FEOJADHP_05703	CDS	1476	por	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
FEOJADHP_05704	CDS	1491	xylB	2.7.1.17	COG1070	Xylulose kinase
FEOJADHP_05705	CDS	933	RBKS	2.7.1.15		Ribokinase
FEOJADHP_05706	CDS	1236				hypothetical protein
FEOJADHP_05707	CDS	1236	soxC_2			Dibenzothiophene desulfurization enzyme C
FEOJADHP_05708	CDS	1218	soxC_3			Dibenzothiophene desulfurization enzyme C
FEOJADHP_05709	CDS	1389	dmoA_2	1.14.13.131		Dimethyl-sulfide monooxygenase
FEOJADHP_05710	CDS	795	metQ_2		COG1464	D-methionine-binding lipoprotein MetQ
FEOJADHP_05711	CDS	1101	metN_2	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
FEOJADHP_05712	CDS	654	metI		COG2011	D-methionine transport system permease protein MetI
FEOJADHP_05713	CDS	1128	glpQ_2	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
FEOJADHP_05714	CDS	1155	zapE_3		COG1485	Cell division protein ZapE
FEOJADHP_05715	CDS	1131	sfnR_1		COG1221	Sigma54-dependent transcriptional activator SfnR
FEOJADHP_05716	CDS	1185	sfnC_3	1.14.14.-		putative FMNH2-dependent monooxygenase SfnC
FEOJADHP_05717	CDS	1146	msuD_1	1.14.14.5	COG2141	Methanesulfonate monooxygenase
FEOJADHP_05718	CDS	561	sfnF	1.5.1.42	COG0431	NADH-dependent FMN reductase SfnF
FEOJADHP_05719	CDS	267				hypothetical protein
FEOJADHP_05720	CDS	1086	sfnR_2		COG1221	Sigma54-dependent transcriptional activator SfnR
FEOJADHP_05721	CDS	1101				hypothetical protein
FEOJADHP_05722	CDS	3816				hypothetical protein
FEOJADHP_05723	CDS	759				hypothetical protein
FEOJADHP_05724	CDS	1332				hypothetical protein
FEOJADHP_05725	CDS	477				hypothetical protein
FEOJADHP_05726	CDS	546				hypothetical protein
FEOJADHP_05727	CDS	1485				hypothetical protein
FEOJADHP_05728	CDS	498	hcp1_2		COG3157	Protein hcp1
FEOJADHP_05729	CDS	426				hypothetical protein
FEOJADHP_05730	CDS	1794				hypothetical protein
FEOJADHP_05731	CDS	1017				hypothetical protein
FEOJADHP_05732	CDS	2550	clpV1_3		COG0542	Protein ClpV1
FEOJADHP_05733	CDS	876				hypothetical protein
FEOJADHP_05734	CDS	786				hypothetical protein
FEOJADHP_05735	CDS	2004	vgrG1_4	6.3.2.-	COG3501	Actin cross-linking toxin VgrG1
FEOJADHP_05736	CDS	537				hypothetical protein
FEOJADHP_05737	CDS	396				hypothetical protein
FEOJADHP_05738	CDS	642	degU_3		COG2197	Transcriptional regulatory protein DegU
FEOJADHP_05739	CDS	1206				hypothetical protein
FEOJADHP_05740	CDS	2316	iorB_2	1.3.99.16		Isoquinoline 1-oxidoreductase subunit beta
FEOJADHP_05741	CDS	471	iorA_2	1.3.99.16		Isoquinoline 1-oxidoreductase subunit alpha
FEOJADHP_05742	CDS	237				hypothetical protein
FEOJADHP_05743	CDS	243				hypothetical protein
FEOJADHP_05744	CDS	1152	lldD_2	1.1.-.-	COG1304	L-lactate dehydrogenase
FEOJADHP_05745	CDS	921	gcvA_8			Glycine cleavage system transcriptional activator
FEOJADHP_05746	CDS	324				hypothetical protein
FEOJADHP_05747	CDS	2289	pvdQ	3.5.1.97	COG2366	Acyl-homoserine lactone acylase PvdQ
FEOJADHP_05748	CDS	1332	pvdA	1.14.13.195	COG3486	L-ornithine N(5)-monooxygenase
FEOJADHP_05749	CDS	480	fecI_7		COG1595	putative RNA polymerase sigma factor FecI
FEOJADHP_05750	CDS	996				hypothetical protein
FEOJADHP_05751	CDS	1176	macA		COG0845	Macrolide export protein MacA
FEOJADHP_05752	CDS	1992	macB_3	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
FEOJADHP_05753	CDS	1419	ttgC_2		COG1538	putative efflux pump outer membrane protein TtgC
FEOJADHP_05754	CDS	1614				hypothetical protein
FEOJADHP_05755	CDS	1359				hypothetical protein
FEOJADHP_05756	CDS	1278	cefD_2	5.1.1.17	COG0520	Isopenicillin N epimerase
FEOJADHP_05757	CDS	855	egtB	1.14.99.50		Hercynine oxygenase
FEOJADHP_05758	CDS	828	purN_2	2.1.2.2		Phosphoribosylglycinamide formyltransferase
FEOJADHP_05759	CDS	1653	yojI		COG4615	ABC transporter ATP-binding/permease protein YojI
FEOJADHP_05760	CDS	2448	pupA			Ferric-pseudobactin 358 receptor
FEOJADHP_05761	CDS	16287	dltA_4	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
FEOJADHP_05762	CDS	954	viuB		COG2375	Vibriobactin utilization protein ViuB
FEOJADHP_05763	CDS	1203				hypothetical protein
FEOJADHP_05764	CDS	540				hypothetical protein
FEOJADHP_05765	CDS	330				hypothetical protein
FEOJADHP_05766	CDS	561				hypothetical protein
FEOJADHP_05767	CDS	954	psaA		COG0803	Manganese ABC transporter substrate-binding lipoprotein
FEOJADHP_05768	CDS	756	znuC_2	7.2.2.-	COG1121	Zinc import ATP-binding protein ZnuC
FEOJADHP_05769	CDS	906	znuB_2		COG1108	High-affinity zinc uptake system membrane protein ZnuB
FEOJADHP_05770	CDS	918				hypothetical protein
FEOJADHP_05771	CDS	765	lgrE_1	1.1.-.-		Linear gramicidin dehydrogenase LgrE
FEOJADHP_05772	CDS	219	mbtH		COG3251	Protein MbtH
FEOJADHP_05773	CDS	1410	dat	2.6.1.76	COG0160	Diaminobutyrate--2-oxoglutarate aminotransferase
FEOJADHP_05774	CDS	1320				hypothetical protein
FEOJADHP_05775	CDS	426				hypothetical protein
FEOJADHP_05776	CDS	1641	treA	3.2.1.28	COG1626	Periplasmic trehalase
FEOJADHP_05777	CDS	939	dmlR_22			HTH-type transcriptional regulator DmlR
FEOJADHP_05778	CDS	861				hypothetical protein
FEOJADHP_05779	CDS	681	ycaC_3	4.-.-.-	COG1335	putative hydrolase YcaC
FEOJADHP_05780	CDS	1419	oprD_7	3.4.21.-		Porin D
FEOJADHP_05781	CDS	921				hypothetical protein
FEOJADHP_05782	CDS	315				hypothetical protein
FEOJADHP_05783	CDS	513				hypothetical protein
FEOJADHP_05784	CDS	13029	lgrB_3			Linear gramicidin synthase subunit B
FEOJADHP_05785	CDS	765	lgrE_2	1.1.-.-		Linear gramicidin dehydrogenase LgrE
FEOJADHP_05786	CDS	564				hypothetical protein
FEOJADHP_05787	CDS	468				hypothetical protein
FEOJADHP_05788	CDS	915		2.7.4.1	COG2326	Polyphosphate:ADP phosphotransferase
FEOJADHP_05789	CDS	246				hypothetical protein
FEOJADHP_05790	CDS	1005	aaeA_4		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
FEOJADHP_05791	CDS	210	aaeX_2			Protein AaeX
FEOJADHP_05792	CDS	2175	aaeB_6			p-hydroxybenzoic acid efflux pump subunit AaeB
FEOJADHP_05793	CDS	915	dmlR_23			HTH-type transcriptional regulator DmlR
FEOJADHP_05794	CDS	270				putative protein
FEOJADHP_05795	CDS	546				hypothetical protein
FEOJADHP_05796	CDS	1986	cadA_2	3.6.3.3	COG2217	Cadmium, zinc and cobalt-transporting ATPase
FEOJADHP_05797	CDS	435				hypothetical protein
FEOJADHP_05798	CDS	1041				hypothetical protein
FEOJADHP_05799	CDS	1020				hypothetical protein
FEOJADHP_05800	CDS	2001				hypothetical protein
FEOJADHP_05801	CDS	963				hypothetical protein
FEOJADHP_05802	CDS	705				hypothetical protein
FEOJADHP_05803	CDS	1122	gcvT_2	2.1.2.10		Aminomethyltransferase
FEOJADHP_05804	CDS	1410	sdaB	4.3.1.17	COG1760	L-serine dehydratase 2
FEOJADHP_05805	CDS	366	glyA_3	2.1.2.1	COG0112	Serine hydroxymethyltransferase
FEOJADHP_05806	CDS	741				IS3 family transposase IS222
FEOJADHP_05807	tRNA	76				tRNA-Lys(ttt)
FEOJADHP_05808	CDS	675	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
FEOJADHP_05809	CDS	648	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
FEOJADHP_05810	CDS	825	cpoB_2			Cell division coordinator CpoB
FEOJADHP_05811	CDS	507	pal_8		COG2885	Peptidoglycan-associated lipoprotein
FEOJADHP_05812	CDS	1299	tolB_2		COG0823	Tol-Pal system protein TolB
FEOJADHP_05813	CDS	1044	tolA			Tol-Pal system protein TolA
FEOJADHP_05814	CDS	441	exbD_3		COG0848	Biopolymer transport protein ExbD
FEOJADHP_05815	CDS	696	tolQ_4		COG0811	Tol-Pal system protein TolQ
FEOJADHP_05816	CDS	447	ybgC_2	3.1.2.-	COG0824	Acyl-CoA thioester hydrolase YbgC
FEOJADHP_05817	CDS	1059	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
FEOJADHP_05818	CDS	606	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
FEOJADHP_05819	CDS	525	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
FEOJADHP_05820	CDS	747	pmpR		COG0217	Transcriptional regulatory protein PmpR
FEOJADHP_05821	CDS	1776	aspS	6.1.1.23	COG0173	Aspartate--tRNA(Asp/Asn) ligase
FEOJADHP_05822	CDS	471			COG0783	putative protein
FEOJADHP_05823	CDS	615				hypothetical protein
FEOJADHP_05824	CDS	210	slyX			Protein SlyX
FEOJADHP_05825	CDS	429				hypothetical protein
FEOJADHP_05826	CDS	948				hypothetical protein
FEOJADHP_05827	CDS	1470				hypothetical protein
FEOJADHP_05828	CDS	3087				hypothetical protein
FEOJADHP_05829	CDS	2013				hypothetical protein
FEOJADHP_05830	CDS	765				hypothetical protein
FEOJADHP_05831	CDS	2127				hypothetical protein
FEOJADHP_05832	CDS	1077				hypothetical protein
FEOJADHP_05833	CDS	321				hypothetical protein
FEOJADHP_05834	CDS	462	lrp_5		COG1522	Leucine-responsive regulatory protein
FEOJADHP_05835	CDS	294				hypothetical protein
FEOJADHP_05836	CDS	1002				hypothetical protein
FEOJADHP_05837	CDS	336				hypothetical protein
FEOJADHP_05838	CDS	3018				Tn3 family transposase ISPa42
FEOJADHP_05839	CDS	363				hypothetical protein
FEOJADHP_05840	CDS	213				hypothetical protein
FEOJADHP_05841	CDS	237				hypothetical protein
FEOJADHP_05842	CDS	363				hypothetical protein
FEOJADHP_05843	CDS	1692	merA_2	1.16.1.1		Mercuric reductase
FEOJADHP_05844	CDS	435	merC			Mercuric transport protein MerC
FEOJADHP_05845	CDS	279	merP_1			Mercuric transport protein periplasmic component
FEOJADHP_05846	CDS	351	merT_2			Mercuric transport protein MerT
FEOJADHP_05847	CDS	474	merR_2			Mercuric resistance operon regulatory protein
FEOJADHP_05848	CDS	819				IS256 family transposase ISMaq7
FEOJADHP_05849	CDS	417	sufE_2		COG2166	Cysteine desulfuration protein SufE
FEOJADHP_05850	CDS	342	merR1			Mercuric resistance operon regulatory protein
FEOJADHP_05851	CDS	639	merB	4.99.1.2		Alkylmercury lyase
FEOJADHP_05852	CDS	654				hypothetical protein
FEOJADHP_05853	CDS	414	merA_3	1.16.1.1		Mercuric reductase
FEOJADHP_05854	CDS	2880	gcvP_2	1.4.4.2		Glycine dehydrogenase (decarboxylating)
FEOJADHP_05855	CDS	384	gcvH_3		COG0509	Glycine cleavage system H protein
FEOJADHP_05856	CDS	924	dmlR_24			HTH-type transcriptional regulator DmlR
FEOJADHP_05857	CDS	1743	nfdA_2	3.5.1.91		N-substituted formamide deformylase
FEOJADHP_05858	CDS	1536	tyrR_2			Transcriptional regulatory protein TyrR
FEOJADHP_05859	CDS	918				hypothetical protein
FEOJADHP_05860	CDS	1581				hypothetical protein
FEOJADHP_05861	CDS	222				hypothetical protein
FEOJADHP_05862	CDS	852				hypothetical protein
FEOJADHP_05863	CDS	528				hypothetical protein
FEOJADHP_05864	CDS	1563				hypothetical protein
FEOJADHP_05865	CDS	981				hypothetical protein
FEOJADHP_05866	CDS	3864				hypothetical protein
FEOJADHP_05867	CDS	231				hypothetical protein
FEOJADHP_05868	CDS	2757	rcsC_13	2.7.13.3		Sensor histidine kinase RcsC
FEOJADHP_05869	CDS	1197				hypothetical protein
FEOJADHP_05870	CDS	1758	gshAB	6.3.2.3		Glutathione biosynthesis bifunctional protein GshAB
FEOJADHP_05871	CDS	1770	asnB	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
FEOJADHP_05872	CDS	474				hypothetical protein
FEOJADHP_05873	CDS	753				hypothetical protein
FEOJADHP_05874	CDS	1965	mnmC		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
FEOJADHP_05875	CDS	1491		2.7.4.-	COG2326	Polyphosphate:AMP phosphotransferase
FEOJADHP_05876	CDS	1185	fadA_5	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
FEOJADHP_05877	CDS	666				hypothetical protein
FEOJADHP_05878	CDS	1572	mqo_2	1.1.5.4	COG0579	Malate:quinone oxidoreductase
FEOJADHP_05879	CDS	210				hypothetical protein
FEOJADHP_05880	CDS	639		1.11.1.15	COG0450	Peroxiredoxin
FEOJADHP_05881	CDS	1002	ssuA_1			Putative aliphatic sulfonates-binding protein
FEOJADHP_05882	CDS	825	ssuC_2		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
FEOJADHP_05883	CDS	750	ssuB_2	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
FEOJADHP_05884	CDS	594	ssuE	1.5.1.38	COG0431	FMN reductase (NADPH)
FEOJADHP_05885	CDS	972	ssuA_2			Putative aliphatic sulfonates-binding protein
FEOJADHP_05886	CDS	1149	ssuD_3	1.14.14.5	COG2141	Alkanesulfonate monooxygenase
FEOJADHP_05887	CDS	789	ssuC_3		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
