locus_tag	ftype	length_bp	gene	EC_number	COG	product
IKAIPODG_04593	CDS	840	gtaB	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
IKAIPODG_04594	CDS	423				hypothetical protein
IKAIPODG_04595	CDS	1356	garB	1.8.1.16		Glutathione amide reductase
IKAIPODG_04596	CDS	1002				hypothetical protein
IKAIPODG_04597	CDS	393				hypothetical protein
IKAIPODG_04598	CDS	474	decR		COG1522	DNA-binding transcriptional activator DecR
IKAIPODG_04599	CDS	318				hypothetical protein
IKAIPODG_04600	CDS	672				hypothetical protein
IKAIPODG_04601	CDS	258				hypothetical protein
IKAIPODG_04602	CDS	255				hypothetical protein
IKAIPODG_04603	CDS	1425	norG_3		COG1167	HTH-type transcriptional regulator NorG
IKAIPODG_04604	CDS	909			COG2375	putative protein
IKAIPODG_04605	CDS	675	cmoA_2	2.1.3.-		Carboxy-S-adenosyl-L-methionine synthase
IKAIPODG_04606	CDS	1659	ilvG	2.2.1.6		Acetolactate synthase isozyme 2 large subunit
IKAIPODG_04607	CDS	807				hypothetical protein
IKAIPODG_04608	CDS	315				hypothetical protein
IKAIPODG_04609	CDS	711				hypothetical protein
IKAIPODG_04610	CDS	1377	puuA_3	6.3.1.11	COG0174	Gamma-glutamylputrescine synthetase PuuA
IKAIPODG_04611	CDS	1371	puuP_4		COG0531	Putrescine importer PuuP
IKAIPODG_04612	CDS	1230	sstT		COG3633	Serine/threonine transporter SstT
IKAIPODG_04613	CDS	903				hypothetical protein
IKAIPODG_04614	CDS	1875				hypothetical protein
IKAIPODG_04615	CDS	261	yidD			Putative membrane protein insertion efficiency factor
IKAIPODG_04616	CDS	1356				hypothetical protein
IKAIPODG_04617	CDS	933	rhaS_9			HTH-type transcriptional activator RhaS
IKAIPODG_04618	CDS	180				hypothetical protein
IKAIPODG_04619	CDS	297				hypothetical protein
IKAIPODG_04620	CDS	1995				hypothetical protein
IKAIPODG_04621	CDS	507	fecI_7		COG1595	putative RNA polymerase sigma factor FecI
IKAIPODG_04622	CDS	954	fecR_5		COG3712	Protein FecR
IKAIPODG_04623	CDS	471	cynS	4.2.1.104	COG1513	Cyanate hydratase
IKAIPODG_04624	CDS	663	cynT_2	4.2.1.1	COG0288	Carbonic anhydrase 1
IKAIPODG_04625	CDS	888	cynR_2			HTH-type transcriptional regulator CynR
IKAIPODG_04626	CDS	1416	efpA			putative MFS-type transporter EfpA
IKAIPODG_04627	CDS	903	pgrR_4			HTH-type transcriptional regulator PgrR
IKAIPODG_04628	CDS	2958	btuB_8			Vitamin B12 transporter BtuB
IKAIPODG_04629	CDS	1809				hypothetical protein
IKAIPODG_04630	CDS	213				hypothetical protein
IKAIPODG_04631	CDS	501	lspA_3	3.4.23.36	COG0597	Lipoprotein signal peptidase
IKAIPODG_04632	CDS	2955	kdpB_2	7.2.2.6		Potassium-transporting ATPase ATP-binding subunit
IKAIPODG_04633	CDS	399	zntR_2		COG0789	HTH-type transcriptional regulator ZntR
IKAIPODG_04634	CDS	636				hypothetical protein
IKAIPODG_04635	CDS	2031	topB	5.6.2.1	COG0550	DNA topoisomerase 3
IKAIPODG_04636	CDS	441				Single-stranded DNA-binding protein
IKAIPODG_04637	CDS	471				hypothetical protein
IKAIPODG_04638	CDS	765				hypothetical protein
IKAIPODG_04639	CDS	1200				hypothetical protein
IKAIPODG_04640	CDS	837	nrtD_1	7.3.2.4	COG1116	Nitrate import ATP-binding protein NrtD
IKAIPODG_04641	CDS	1068				hypothetical protein
IKAIPODG_04642	CDS	561				hypothetical protein
IKAIPODG_04643	CDS	906	mtrA_2			HTH-type transcriptional regulator MtrA
IKAIPODG_04644	CDS	1617		3.1.4.-		Multifunctional alkaline phosphatase superfamily protein
IKAIPODG_04645	CDS	912				hypothetical protein
IKAIPODG_04646	CDS	2370	btuB_9			Vitamin B12 transporter BtuB
IKAIPODG_04647	CDS	1341				hypothetical protein
IKAIPODG_04648	CDS	906	rhaS_10			HTH-type transcriptional activator RhaS
IKAIPODG_04649	CDS	1308				hypothetical protein
IKAIPODG_04650	CDS	933	lacF			Lactose transport system permease protein LacF
IKAIPODG_04651	CDS	834	ngcG		COG0395	Diacetylchitobiose uptake system permease protein NgcG
IKAIPODG_04652	CDS	1113	malK	7.5.2.1	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
IKAIPODG_04653	CDS	1476	por	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
IKAIPODG_04654	CDS	1491	xylB	2.7.1.17	COG1070	Xylulose kinase
IKAIPODG_04655	CDS	933	RBKS	2.7.1.15		Ribokinase
IKAIPODG_04656	CDS	1236				hypothetical protein
IKAIPODG_04657	CDS	1236	soxC_1			Dibenzothiophene desulfurization enzyme C
IKAIPODG_04658	CDS	1224	soxC_2			Dibenzothiophene desulfurization enzyme C
IKAIPODG_04659	CDS	1389	dmoA_1	1.14.13.131		Dimethyl-sulfide monooxygenase
IKAIPODG_04660	CDS	795	metQ_1		COG1464	D-methionine-binding lipoprotein MetQ
IKAIPODG_04661	CDS	1101	metN_2	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
IKAIPODG_04662	CDS	654	metI		COG2011	D-methionine transport system permease protein MetI
IKAIPODG_04663	CDS	1128	glpQ_1	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
IKAIPODG_04664	CDS	1155	zapE_3		COG1485	Cell division protein ZapE
IKAIPODG_04665	CDS	1131	sfnR_1		COG1221	Sigma54-dependent transcriptional activator SfnR
IKAIPODG_04666	CDS	1185	sfnC_2	1.14.14.-		putative FMNH2-dependent monooxygenase SfnC
IKAIPODG_04667	CDS	1146	msuD_1	1.14.14.5	COG2141	Methanesulfonate monooxygenase
IKAIPODG_04668	CDS	561	sfnF	1.5.1.42	COG0431	NADH-dependent FMN reductase SfnF
IKAIPODG_04669	CDS	267				hypothetical protein
IKAIPODG_04670	CDS	1086	sfnR_2		COG1221	Sigma54-dependent transcriptional activator SfnR
IKAIPODG_04671	CDS	1101				hypothetical protein
IKAIPODG_04672	CDS	3816				hypothetical protein
IKAIPODG_04673	CDS	759				hypothetical protein
IKAIPODG_04674	CDS	1332				hypothetical protein
IKAIPODG_04675	CDS	477				hypothetical protein
IKAIPODG_04676	CDS	546				hypothetical protein
IKAIPODG_04677	CDS	1485				hypothetical protein
IKAIPODG_04678	CDS	498	hcp1_2		COG3157	Protein hcp1
IKAIPODG_04679	CDS	426				hypothetical protein
IKAIPODG_04680	CDS	1794				hypothetical protein
IKAIPODG_04681	CDS	1017				hypothetical protein
IKAIPODG_04682	CDS	2550	clpV1_3		COG0542	Protein ClpV1
IKAIPODG_04683	CDS	2007	vgrG1_3	6.3.2.-	COG3501	Actin cross-linking toxin VgrG1
IKAIPODG_04684	CDS	537				hypothetical protein
IKAIPODG_04685	CDS	396				hypothetical protein
IKAIPODG_04686	CDS	642	degU_4		COG2197	Transcriptional regulatory protein DegU
IKAIPODG_04687	CDS	1206				hypothetical protein
IKAIPODG_04688	CDS	2316	iorB_1	1.3.99.16		Isoquinoline 1-oxidoreductase subunit beta
IKAIPODG_04689	CDS	471	iorA_1	1.3.99.16		Isoquinoline 1-oxidoreductase subunit alpha
IKAIPODG_04690	CDS	237				hypothetical protein
IKAIPODG_04691	CDS	243				hypothetical protein
IKAIPODG_04692	CDS	1152	lldD_2	1.1.-.-	COG1304	L-lactate dehydrogenase
IKAIPODG_04693	CDS	921	gcvA_8			Glycine cleavage system transcriptional activator
IKAIPODG_04694	CDS	324				hypothetical protein
IKAIPODG_04695	CDS	2289	pvdQ	3.5.1.97	COG2366	Acyl-homoserine lactone acylase PvdQ
IKAIPODG_04696	CDS	1332	pvdA	1.14.13.195	COG3486	L-ornithine N(5)-monooxygenase
IKAIPODG_04697	CDS	480	fecI_8		COG1595	putative RNA polymerase sigma factor FecI
IKAIPODG_04698	CDS	996				hypothetical protein
IKAIPODG_04699	CDS	1176	macA		COG0845	Macrolide export protein MacA
IKAIPODG_04700	CDS	1992	macB_3	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
IKAIPODG_04701	CDS	1419	ttgC		COG1538	putative efflux pump outer membrane protein TtgC
IKAIPODG_04702	CDS	1647				hypothetical protein
IKAIPODG_04703	CDS	1347				hypothetical protein
IKAIPODG_04704	CDS	1284	cefD_2	5.1.1.17	COG0520	Isopenicillin N epimerase
IKAIPODG_04705	CDS	855	egtB	1.14.99.50		Hercynine oxygenase
IKAIPODG_04706	CDS	876	purN_2	2.1.2.2		Phosphoribosylglycinamide formyltransferase
IKAIPODG_04707	CDS	1653	yojI		COG4615	ABC transporter ATP-binding/permease protein YojI
IKAIPODG_04708	CDS	2427	fhuA_2		COG1629	Ferrichrome outer membrane transporter/phage receptor
IKAIPODG_04709	CDS	966	aes_2	3.1.1.-		Acetyl esterase
IKAIPODG_04710	CDS	14979	lgrD_2			Linear gramicidin synthase subunit D
IKAIPODG_04711	CDS	9756	lgrD_3			Linear gramicidin synthase subunit D
IKAIPODG_04712	CDS	2145				hypothetical protein
IKAIPODG_04713	CDS	1212				hypothetical protein
IKAIPODG_04714	CDS	540				hypothetical protein
IKAIPODG_04715	CDS	330				hypothetical protein
IKAIPODG_04716	CDS	561				hypothetical protein
IKAIPODG_04717	CDS	954	psaA		COG0803	Manganese ABC transporter substrate-binding lipoprotein
IKAIPODG_04718	CDS	756	znuC_2	7.2.2.-	COG1121	Zinc import ATP-binding protein ZnuC
IKAIPODG_04719	CDS	906	znuB_2		COG1108	High-affinity zinc uptake system membrane protein ZnuB
IKAIPODG_04720	CDS	918				hypothetical protein
IKAIPODG_04721	CDS	765	lgrE_1	1.1.-.-		Linear gramicidin dehydrogenase LgrE
IKAIPODG_04722	CDS	219	mbtH		COG3251	Protein MbtH
IKAIPODG_04723	CDS	1410	dat	2.6.1.76	COG0160	Diaminobutyrate--2-oxoglutarate aminotransferase
IKAIPODG_04724	CDS	1320				hypothetical protein
IKAIPODG_04725	CDS	426				hypothetical protein
IKAIPODG_04726	CDS	1644	treA	3.2.1.28	COG1626	Periplasmic trehalase
IKAIPODG_04727	CDS	939	dmlR_18			HTH-type transcriptional regulator DmlR
IKAIPODG_04728	CDS	861				hypothetical protein
IKAIPODG_04729	CDS	681	ycaC_3	4.-.-.-	COG1335	putative hydrolase YcaC
IKAIPODG_04730	CDS	1419	oprD_7	3.4.21.-		Porin D
IKAIPODG_04731	CDS	921				hypothetical protein
IKAIPODG_04732	CDS	315				hypothetical protein
IKAIPODG_04733	CDS	513				hypothetical protein
IKAIPODG_04734	CDS	13029	lgrB_2			Linear gramicidin synthase subunit B
IKAIPODG_04735	CDS	765	lgrE_2	1.1.-.-		Linear gramicidin dehydrogenase LgrE
IKAIPODG_04736	CDS	564				hypothetical protein
IKAIPODG_04737	CDS	1014				hypothetical protein
IKAIPODG_04738	CDS	915		2.7.4.1	COG2326	Polyphosphate:ADP phosphotransferase
IKAIPODG_04739	CDS	246				hypothetical protein
IKAIPODG_04740	CDS	1005	aaeA_4		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
IKAIPODG_04741	CDS	210	aaeX_2			Protein AaeX
IKAIPODG_04742	CDS	2175	aaeB_6			p-hydroxybenzoic acid efflux pump subunit AaeB
IKAIPODG_04743	CDS	915	dmlR_19			HTH-type transcriptional regulator DmlR
IKAIPODG_04744	CDS	270				putative protein
IKAIPODG_04745	CDS	546				hypothetical protein
IKAIPODG_04746	CDS	1986	cadA_2	3.6.3.3	COG2217	Cadmium, zinc and cobalt-transporting ATPase
IKAIPODG_04747	CDS	435				hypothetical protein
IKAIPODG_04748	CDS	1041				hypothetical protein
IKAIPODG_04749	CDS	1038				hypothetical protein
IKAIPODG_04750	CDS	2001				hypothetical protein
IKAIPODG_04751	CDS	963				hypothetical protein
IKAIPODG_04752	CDS	705				hypothetical protein
IKAIPODG_04753	CDS	1122	gcvT_1	2.1.2.10		Aminomethyltransferase
IKAIPODG_04754	CDS	1377	tdcG_2	4.3.1.17	COG1760	L-serine dehydratase TdcG
IKAIPODG_04755	CDS	1257	glyA_3	2.1.2.1	COG0112	Serine hydroxymethyltransferase
IKAIPODG_04756	CDS	2880	gcvP_1	1.4.4.2		Glycine dehydrogenase (decarboxylating)
IKAIPODG_04757	CDS	384	gcvH_2		COG0509	Glycine cleavage system H protein
IKAIPODG_04758	CDS	924	dmlR_20			HTH-type transcriptional regulator DmlR
IKAIPODG_04759	CDS	1743	nfdA_2	3.5.1.91		N-substituted formamide deformylase
IKAIPODG_04760	CDS	1536	tyrR_2			Transcriptional regulatory protein TyrR
IKAIPODG_04761	CDS	918				hypothetical protein
IKAIPODG_04762	CDS	1581				hypothetical protein
IKAIPODG_04763	CDS	222				hypothetical protein
IKAIPODG_04764	CDS	852				hypothetical protein
IKAIPODG_04765	CDS	537				hypothetical protein
IKAIPODG_04766	CDS	1068				hypothetical protein
IKAIPODG_04767	CDS	1017				hypothetical protein
IKAIPODG_04768	CDS	1032	hlyB		COG2274	Alpha-hemolysin translocation ATP-binding protein HlyB
IKAIPODG_04769	CDS	879		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
IKAIPODG_04770	CDS	1107	aguA	3.5.3.12	COG2957	Agmatine deiminase
IKAIPODG_04771	CDS	1383	nicP_7			Porin-like protein NicP
IKAIPODG_04772	CDS	972				hypothetical protein
IKAIPODG_04773	CDS	963				hypothetical protein
IKAIPODG_04774	CDS	957	gpuA	3.5.3.17	COG0010	Guanidinopropionase
IKAIPODG_04775	CDS	1386	putP_2			Sodium/proline symporter
IKAIPODG_04776	CDS	1179				hypothetical protein
IKAIPODG_04777	CDS	2283				hypothetical protein
IKAIPODG_04778	CDS	183				hypothetical protein
IKAIPODG_04779	CDS	999	sbp_2		COG1613	Sulfate-binding protein
IKAIPODG_04780	CDS	819	cysT		COG0555	Sulfate transport system permease protein CysT
IKAIPODG_04781	CDS	870	cysW		COG4208	Sulfate transport system permease protein CysW
IKAIPODG_04782	CDS	990	cysA	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
IKAIPODG_04783	CDS	699				hypothetical protein
IKAIPODG_04784	CDS	753				hypothetical protein
IKAIPODG_04785	CDS	759	ycaL	3.4.-.-	COG0501	Metalloprotease YcaL
IKAIPODG_04786	CDS	516				hypothetical protein
IKAIPODG_04787	CDS	687	crp		COG0664	CRP-like cAMP-activated global transcriptional regulator
IKAIPODG_04788	CDS	771				hypothetical protein
IKAIPODG_04789	CDS	1215	yycB_2		COG2807	putative transporter YycB
IKAIPODG_04790	CDS	933	pcpR_6			PCP degradation transcriptional activation protein
IKAIPODG_04791	CDS	285				hypothetical protein
IKAIPODG_04792	CDS	408				hypothetical protein
IKAIPODG_04793	CDS	438				hypothetical protein
IKAIPODG_04794	CDS	1422	hisC_3	2.6.1.9		Histidinol-phosphate aminotransferase
IKAIPODG_04795	CDS	1200				hypothetical protein
IKAIPODG_04796	CDS	1281	davT	2.6.1.48	COG0160	5-aminovalerate aminotransferase DavT
IKAIPODG_04797	CDS	1452	davD	1.2.1.-	COG1012	Glutarate-semialdehyde dehydrogenase
IKAIPODG_04798	tRNA	77				tRNA-Arg(ccg)
IKAIPODG_04799	CDS	1932	acoR_1		COG3284	Acetoin catabolism regulatory protein
IKAIPODG_04800	CDS	1356	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
IKAIPODG_04801	CDS	630	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
IKAIPODG_04802	CDS	276				hypothetical protein
IKAIPODG_04803	CDS	2427				hypothetical protein
IKAIPODG_04804	CDS	456		4.2.1.17	COG2030	putative enoyl-CoA hydratase 1
IKAIPODG_04805	CDS	411	cidA_2			Holin-like protein CidA
IKAIPODG_04806	CDS	711	yohK_2		COG1346	Inner membrane protein YohK
IKAIPODG_04807	CDS	594				hypothetical protein
IKAIPODG_04808	CDS	1314				hypothetical protein
IKAIPODG_04809	CDS	720		3.2.2.-		Putative 3-methyladenine DNA glycosylase
IKAIPODG_04810	CDS	858				hypothetical protein
IKAIPODG_04811	CDS	1224	menH_3	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
IKAIPODG_04812	CDS	1266	proA	1.2.1.41		Gamma-glutamyl phosphate reductase
IKAIPODG_04813	CDS	645	nadD_2	2.7.7.18	COG1057	putative nicotinate-nucleotide adenylyltransferase
IKAIPODG_04814	CDS	357	rsfS			Ribosomal silencing factor RsfS
IKAIPODG_04815	CDS	468	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
IKAIPODG_04816	CDS	1941	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
IKAIPODG_04817	CDS	1146	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
IKAIPODG_04818	CDS	1011	mltB_2	4.2.2.-	COG2951	Membrane-bound lytic murein transglycosylase B
IKAIPODG_04819	CDS	1029	rlpA_2	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
IKAIPODG_04820	CDS	1161	dacC	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
IKAIPODG_04821	CDS	282				hypothetical protein
IKAIPODG_04822	CDS	654	lipB	2.3.1.181	COG0321	Octanoyltransferase
IKAIPODG_04823	CDS	984	lipA	2.8.1.8	COG0320	Lipoyl synthase
IKAIPODG_04824	CDS	894	cysL_2		COG0583	HTH-type transcriptional regulator CysL
IKAIPODG_04825	CDS	891	ephA	3.3.2.10		Epoxide hydrolase A
IKAIPODG_04826	CDS	1347				Tn3 family transposase TnXax1
IKAIPODG_04827	CDS	165				hypothetical protein
IKAIPODG_04828	CDS	738	fabG_11	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
IKAIPODG_04829	CDS	690				hypothetical protein
IKAIPODG_04830	CDS	774	occP			Octopine permease ATP-binding protein P
IKAIPODG_04831	CDS	753	artJ_2		COG0834	ABC transporter arginine-binding protein 1
IKAIPODG_04832	CDS	696	artQ		COG4215	Arginine ABC transporter permease protein ArtQ
IKAIPODG_04833	CDS	693	occM_2			Octopine transport system permease protein OccM
IKAIPODG_04834	CDS	1221				hypothetical protein
IKAIPODG_04835	CDS	471	marR		COG1846	Multiple antibiotic resistance protein MarR
IKAIPODG_04836	CDS	1479	ttgI_2			Toluene efflux pump outer membrane protein TtgI
IKAIPODG_04837	CDS	1185	emrA_3		COG1566	Multidrug export protein EmrA
IKAIPODG_04838	CDS	1530	farB_2			Fatty acid resistance protein FarB
IKAIPODG_04839	tRNA	76				tRNA-Thr(tgt)
IKAIPODG_04840	CDS	1059	rfbB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
IKAIPODG_04841	CDS	909	rfbD	1.1.1.133	COG1091	dTDP-4-dehydrorhamnose reductase
IKAIPODG_04842	CDS	882	rfbA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 1
IKAIPODG_04843	CDS	546	rmlC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
IKAIPODG_04844	CDS	1800	dctB_1	2.7.13.3		C4-dicarboxylate transport sensor protein DctB
IKAIPODG_04845	CDS	1389	dctD_2			C4-dicarboxylate transport transcriptional regulatory protein DctD
IKAIPODG_04846	CDS	996	dctP_3		COG1638	C4-dicarboxylate-binding periplasmic protein DctP
IKAIPODG_04847	CDS	633	dctQ_2		COG3090	C4-dicarboxylate TRAP transporter small permease protein DctQ
IKAIPODG_04848	CDS	1284	dctM_2		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
IKAIPODG_04849	CDS	1449	arcD		COG0531	Arginine/ornithine antiporter
IKAIPODG_04850	CDS	1257	arcA_2	3.5.3.6	COG2235	Arginine deiminase
IKAIPODG_04851	CDS	1011	arcB	2.1.3.3	COG0078	Ornithine carbamoyltransferase, catabolic
IKAIPODG_04852	CDS	933	arcC1	2.7.2.2		Carbamate kinase 1
IKAIPODG_04853	CDS	1905	fabY	2.3.1.180	COG0304	Beta-ketoacyl-[acyl-carrier-protein] synthase FabY
IKAIPODG_04854	CDS	822	cysQ	3.1.3.7	COG1218	3'(2'),5'-bisphosphate nucleotidase CysQ
IKAIPODG_04855	CDS	567	nudE	3.6.1.-	COG0494	ADP compounds hydrolase NudE
IKAIPODG_04856	CDS	666	yrfG	3.1.3.5	COG1011	GMP/IMP nucleotidase YrfG
IKAIPODG_04857	CDS	438	kbp		COG1652	Potassium binding protein Kbp
IKAIPODG_04858	CDS	882	cynR_3			HTH-type transcriptional regulator CynR
IKAIPODG_04859	CDS	840	fdhD		COG1526	Sulfur carrier protein FdhD
IKAIPODG_04860	CDS	2322		1.-.-.-	COG0243	putative oxidoreductase
IKAIPODG_04861	CDS	516				hypothetical protein
IKAIPODG_04862	CDS	408				hypothetical protein
IKAIPODG_04863	CDS	216	csrA_2			Translational regulator CsrA
IKAIPODG_04864	CDS	558	aroQ	5.4.99.5	COG1605	Monofunctional chorismate mutase
IKAIPODG_04865	CDS	444				hypothetical protein
IKAIPODG_04866	CDS	1164	adh1	1.1.1.192	COG1454	Long-chain-alcohol dehydrogenase 1
IKAIPODG_04867	CDS	1791	dmdC_6	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
IKAIPODG_04868	CDS	1236	fadB_3		COG1024	Fatty acid oxidation complex subunit alpha
IKAIPODG_04869	CDS	909	nodD2_1			Nodulation protein D 2
IKAIPODG_04870	CDS	603	drgA			Protein DrgA
IKAIPODG_04871	CDS	357				hypothetical protein
IKAIPODG_04872	CDS	1542	pckA	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
IKAIPODG_04873	CDS	894	hslO		COG1281	33 kDa chaperonin
IKAIPODG_04874	CDS	804	lpxT	2.7.4.29		Lipid A 1-diphosphate synthase
IKAIPODG_04875	CDS	396	hslR		COG1188	Heat shock protein 15
IKAIPODG_04876	CDS	501				hypothetical protein
IKAIPODG_04877	CDS	906	rimK	6.3.2.-	COG0189	Ribosomal protein S6--L-glutamate ligase
IKAIPODG_04878	CDS	924		3.4.17.13	COG1619	Murein tetrapeptide carboxypeptidase
IKAIPODG_04879	CDS	1320	envZ	2.7.13.3		Osmolarity sensor protein EnvZ
IKAIPODG_04880	CDS	744	ompR_3			Transcriptional regulatory protein OmpR
IKAIPODG_04881	CDS	2340	yhgF		COG2183	Protein YhgF
IKAIPODG_04882	CDS	390	paaI	3.1.2.-	COG2050	Acyl-coenzyme A thioesterase PaaI
IKAIPODG_04883	CDS	1584	gshA_2	6.3.2.2	COG2918	Glutamate--cysteine ligase
IKAIPODG_04884	CDS	1299	argA	2.3.1.1	COG0548	Amino-acid acetyltransferase
IKAIPODG_04885	CDS	702				hypothetical protein
IKAIPODG_04886	CDS	1155	argE_2	3.5.1.16		Acetylornithine deacetylase
IKAIPODG_04887	CDS	1269				hypothetical protein
IKAIPODG_04888	CDS	678				hypothetical protein
IKAIPODG_04889	CDS	1365	ygiF	3.6.1.25	COG3025	Inorganic triphosphatase
IKAIPODG_04890	CDS	1785				hypothetical protein
IKAIPODG_04891	CDS	453	ybbJ		COG1585	Inner membrane protein YbbJ
IKAIPODG_04892	CDS	330				hypothetical protein
IKAIPODG_04893	CDS	2877	gcvP_2	1.4.4.2	COG0403	Glycine dehydrogenase (decarboxylating)
IKAIPODG_04894	CDS	429	gcvH_3		COG0509	Glycine cleavage system H protein
IKAIPODG_04895	CDS	1083	gcvT_2	2.1.2.10	COG0404	Aminomethyltransferase
IKAIPODG_04896	CDS	1620				hypothetical protein
IKAIPODG_04897	CDS	999			COG1840	putative binding protein component of ABC iron transporter
IKAIPODG_04898	CDS	915	benM_4			HTH-type transcriptional regulator BenM
IKAIPODG_04899	CDS	1194	ynfM_2			Inner membrane transport protein YnfM
IKAIPODG_04900	CDS	822				hypothetical protein
IKAIPODG_04901	CDS	1218	ubiI	1.14.13.240	COG0654	2-octaprenylphenol hydroxylase
IKAIPODG_04902	CDS	483				hypothetical protein
IKAIPODG_04903	CDS	1185	ubiH	1.14.13.-	COG0654	2-octaprenyl-6-methoxyphenol hydroxylase
IKAIPODG_04904	CDS	1335	pepP	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
IKAIPODG_04905	CDS	498				hypothetical protein
IKAIPODG_04906	CDS	210				hypothetical protein
IKAIPODG_04907	CDS	315	zapA		COG3027	Cell division protein ZapA
IKAIPODG_04908	CDS	612	ygfA	6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
IKAIPODG_04909	CDS	132				hypothetical protein
IKAIPODG_04910	CDS	459				hypothetical protein
IKAIPODG_04911	CDS	1125	yhhJ		COG0842	Inner membrane transport permease YhhJ
IKAIPODG_04912	CDS	2751	rbbA		COG0842	Ribosome-associated ATPase
IKAIPODG_04913	CDS	1074	mdtA_6			Multidrug resistance protein MdtA
IKAIPODG_04914	CDS	420				hypothetical protein
IKAIPODG_04915	CDS	978	qorA_2	1.6.5.5	COG0604	Quinone oxidoreductase 1
IKAIPODG_04916	CDS	1347	glpT_2		COG2271	Glycerol-3-phosphate transporter
IKAIPODG_04917	CDS	969	ascD	1.17.1.-		CDP-6-deoxy-L-threo-D-glycero-4-hexulose-3-dehydrase reductase
IKAIPODG_04918	CDS	1467	ubiD	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
IKAIPODG_04919	CDS	1989				hypothetical protein
IKAIPODG_04920	CDS	1260	rho	3.6.4.-	COG1158	Transcription termination factor Rho
IKAIPODG_04921	CDS	327	trxA		COG0526	Thioredoxin 1
IKAIPODG_04922	CDS	1506	ppx	3.6.1.11	COG0248	Exopolyphosphatase
IKAIPODG_04923	CDS	2211	ppk	2.7.4.1		Polyphosphate kinase
IKAIPODG_04924	CDS	1014	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
IKAIPODG_04925	CDS	591	yohD		COG0586	Inner membrane protein YohD
IKAIPODG_04926	CDS	669	elbB	4.2.1.-	COG3155	Glyoxalase ElbB
IKAIPODG_04927	CDS	474				hypothetical protein
IKAIPODG_04928	CDS	483				hypothetical protein
IKAIPODG_04929	CDS	1959				hypothetical protein
IKAIPODG_04930	CDS	630	rhtB_3		COG1280	Homoserine/homoserine lactone efflux protein
IKAIPODG_04931	CDS	759				hypothetical protein
IKAIPODG_04932	CDS	579				hypothetical protein
IKAIPODG_04933	CDS	1917	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
IKAIPODG_04934	CDS	480				hypothetical protein
IKAIPODG_04935	CDS	984				hypothetical protein
IKAIPODG_04936	CDS	630	mip	5.2.1.8	COG0545	Peptidyl-prolyl cis-trans isomerase Mip
IKAIPODG_04937	CDS	483	rsd		COG3160	Regulator of sigma D
IKAIPODG_04938	CDS	492	dsbB_2			Disulfide bond formation protein B
IKAIPODG_04939	CDS	1239	hemY		COG3071	Protein HemY
IKAIPODG_04940	CDS	1131				hypothetical protein
IKAIPODG_04941	CDS	756	hemD	4.2.1.75	COG1587	Uroporphyrinogen-III synthase
IKAIPODG_04942	CDS	942	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
IKAIPODG_04943	CDS	747	lytR		COG3279	Sensory transduction protein LytR
IKAIPODG_04944	CDS	1077				hypothetical protein
IKAIPODG_04945	CDS	1395	argH	4.3.2.1	COG0165	Argininosuccinate lyase
IKAIPODG_04946	CDS	624				hypothetical protein
IKAIPODG_04947	CDS	3270				hypothetical protein
IKAIPODG_04948	CDS	2076	vgrG1_4	6.3.2.-	COG3501	Actin cross-linking toxin VgrG1
IKAIPODG_04949	CDS	519	hcpA_1		COG3157	Major exported protein
